crid,investigator_id
1067700,1170
1067701,578
1067702,990
1067706,1170
1067728,702
1067731,1455
1067737,77
1067738,705
1067740,1296
1067752,530
1067762,1423
1067764,1443
1067765,378
1067769,309
1067770,1419
1067784,356
1067792,9
1067794,1170
1067798,941
1067802,686
1067805,1386
1067807,12
1067808,702
1067809,756
1067812,1185
1067814,702
1067815,833
1067816,987
1067818,1170
1067820,1091
1067821,378
1067824,1081
1067827,134
1067832,300
1067833,677
1067838,702
1067839,1260
1067862,702
1067871,309
1067876,1490
1067878,1494
1067880,1455
1067881,1070
1067882,143
1067884,9
1067886,1149
1067889,1460
1067896,1170
1067901,309
1067905,9
1067910,1170
1067914,89
1067920,472
1067924,306
1067926,1050
1067927,493
1067929,702
1067931,1410
1067939,1170
1067943,472
1067947,1118
1067950,12
1067966,760
1067977,293
1068012,702
1068056,1326
1068113,319
1068188,702
1068248,1260
1068259,1429
1068267,702
1068442,380
1068541,899
1068574,1349
1068792,855
1068857,79
1068878,9
1068974,1236
1068976,1378
1069012,702
1069158,702
1069204,702
1069206,702
1069217,702
1069581,847
1069715,702
1069729,1326
1069926,702
1070005,1430
1070110,940
1070267,71
1070528,1174
1071131,1081
1071418,702
1071605,356
1071793,
1072061,657
1072103,251
1072248,702
1073111,1249
1073116,
1073926,
10665798,
10665987,
1067967,702
1067978,702
1067986,1091
1067987,333
1067988,1170
1067989,948
1067990,982
1067996,1170
1068005,1279
1068011,702
1068014,1365
1068016,191
1068018,224
1068020,1175
1068035,1170
1068045,1317
1068047,143
1068054,1119
1068055,702
1068061,702
1068064,656
1068065,24
1068067,702
1068069,378
1068073,702
1068078,702
1068089,705
1068091,1260
1068092,251
1068106,705
1068112,702
1068116,419
1068117,429
1068126,1260
1068127,36
1068128,9
1068130,902
1068132,891
1068137,210
1068146,1298
1068147,1260
1068148,1307
1068150,702
1068151,297
1068153,374
1068157,817
1068160,1374
1068169,853
1068171,705
1068173,1317
1068186,1481
1068187,552
1068211,657
1068213,485
1068215,702
1068217,356
1068219,1396
1068223,1182
1068224,702
1068231,702
1068233,906
1068234,256
1068236,702
1068240,9
1068241,1298
1068245,356
1068247,437
1068249,578
1068254,702
1068260,1460
1068273,231
1068281,705
1068288,798
1068294,1440
1068298,1298
1068299,613
1068304,1402
1068305,926
1068307,1260
1068311,1213
1068314,469
1068316,902
1068321,981
1068325,1298
1068328,637
1068330,1260
1068342,1260
1068351,916
1068360,1064
1068370,702
1068374,1260
1068378,1292
1068380,702
1068383,1170
1068384,
1068393,1378
1068396,1326
1068401,833
1068403,
1068406,378
1068410,902
1068412,969
1068417,1323
1068421,297
1068424,12
1068426,760
1068429,902
1068439,1052
1068440,1298
1068446,1053
1068451,81
1068453,484
1068454,471
1068461,1279
1068463,231
1068464,743
1068465,702
1068468,702
1068472,969
1068489,705
1068495,1493
1068508,853
1068509,1298
1068510,489
1068511,1315
1068512,1260
1068517,9
1068524,309
1068533,1170
1068535,1170
1068536,1093
1068538,702
1068539,106
1068546,929
1068549,1455
1068551,1098
1068556,1170
1068560,1170
1068562,1166
1068566,1193
1068569,917
1068570,950
1068571,1170
1068581,987
1068582,1326
1068583,1474
1068592,652
1068593,841
1068594,1442
1068595,688
1068596,583
1068597,872
1068598,702
1068599,1298
1068611,1481
1068617,702
1068621,472
1068631,702
1068635,1016
1068636,1260
1068645,702
1068648,702
1068649,121
1068650,1260
1068653,702
1068662,702
1068663,156
1068668,947
1068670,567
1068680,702
1068683,899
1068686,1500
1068690,1037
1068692,1137
1068701,656
1068702,1298
1068703,702
1068705,938
1068706,702
1068713,620
1068717,637
1068723,83
1068724,952
1068727,902
1068728,702
1068739,118
1068740,1170
1068741,1298
1068742,1091
1068743,309
1068745,702
1068748,526
1068752,833
1068754,702
1068756,702
1068757,705
1068767,763
1068773,760
1068781,757
1068788,663
1068791,1216
1068804,1146
1068805,278
1068810,702
1068813,268
1068814,
1068823,1439
1068826,9
1068827,562
1068832,1496
1068834,36
1068844,1260
1068847,9
1068848,702
1068852,705
1068855,948
1068861,1260
1068863,940
1068866,954
1068872,333
1068875,584
1068887,1260
1068888,608
1068889,328
1068891,723
1068892,1298
1068898,577
1068902,208
1068912,702
1068914,702
1068923,1378
1068930,702
1068934,213
1068936,1493
1068944,915
1068947,80
1068954,1490
1068955,743
1068958,1355
1068959,343
1068969,1376
1068973,237
1068979,702
1068980,1268
1068985,1456
1068995,309
1069001,552
1069004,744
1069017,640
1069028,702
1069029,378
1069036,702
1069045,309
1069053,1498
1069054,790
1069055,1298
1069059,333
1069061,685
1069063,1398
1069069,923
1069071,702
1069074,1440
1069075,1298
1069076,1260
1069079,1021
1069081,1298
1069088,9
1069090,
1069091,1038
1069094,782
1069100,1288
1069102,950
1069105,853
1069111,85
1069115,949
1069124,583
1069125,705
1069126,1260
1069127,1326
1069128,1481
1069130,1472
1069133,1260
1069140,1298
1069144,323
1069145,417
1069147,1493
1069149,1260
1069150,9
1069151,705
1069160,702
1069162,196
1069168,81
1069177,702
1069189,1472
1069190,378
1069211,400
1069215,702
1069216,633
1069226,1141
1069228,702
1069230,578
1069231,1298
1069234,489
1069248,1113
1069249,1327
1069254,1137
1069258,869
1069265,702
1069267,1333
1069269,1440
1069270,702
1069276,1146
1069281,24
1069282,1396
1069283,702
1069284,925
1069288,702
1069289,1260
1069291,309
1069298,1219
1069299,702
1069304,1156
1069305,1260
1069311,1132
1069313,987
1069317,1298
1069323,1326
1069326,702
1069329,776
1069339,1496
1069343,702
1069348,1298
1069349,213
1069352,143
1069353,1472
1069354,314
1069356,702
1069357,853
1069369,647
1069370,518
1069372,536
1069374,1298
1069377,690
1069382,163
1069389,702
1069405,9
1069410,837
1069412,1490
1069416,702
1069419,1419
1069426,705
1069427,345
1069428,83
1069431,841
1069433,229
1069434,1296
1069438,489
1069440,1260
1069443,12
1069446,578
1069451,702
1069457,309
1069459,702
1069460,9
1069470,188
1069475,702
1069481,1298
1069482,
1069484,229
1069485,1156
1069488,702
1069491,175
1069497,1298
1069502,418
1069511,702
1069522,702
1069523,1410
1069524,702
1069526,1298
1069529,9
1069531,1260
1069534,130
1069538,1298
1069539,169
1069540,36
1069542,1298
1069547,1260
1069549,705
1069552,657
1069554,702
1069573,705
1069574,1378
1069580,83
1069590,633
1069595,760
1069604,965
1069605,416
1069606,702
1069609,1493
1069616,1182
1069620,1260
1069622,1367
1069629,397
1069630,1298
1069631,567
1069637,1326
1069648,
1069652,948
1069659,705
1069663,309
1069672,702
1069679,702
1069680,659
1069681,437
1069683,702
1069689,557
1069693,32
1069696,702
1069702,702
1069712,702
1069716,426
1069725,143
1069726,1185
1069731,1298
1069737,760
1069740,30
1069746,705
1069749,1297
1069762,948
1069764,702
1069769,916
1069771,1052
1069774,1350
1069776,702
1069781,1260
1069782,1260
1069792,651
1069797,798
1069802,1493
1069813,413
1069814,652
1069818,270
1069819,1501
1069820,397
1069821,702
1069823,1298
1069826,702
1069829,702
1069832,309
1069836,702
1069841,841
1069844,1298
1069845,9
1069847,1326
1069853,702
1069857,143
1069862,1298
1069871,705
1069878,43
1069879,702
1069881,360
1069884,9
1069885,181
1069889,472
1069890,1326
1069892,1338
1069895,404
1069897,1429
1069909,224
1069916,1256
1069931,472
1069933,309
1069942,1298
1069943,137
1069947,335
1069955,363
1069957,1170
1069969,1296
1069973,131
1069975,91
1069988,
1069989,711
1070000,1251
1070001,503
1070012,857
1070021,1298
1070023,702
1070024,319
1070025,778
1070026,763
1070027,10
1070028,472
1070034,143
1070036,567
1070037,1260
1070038,1141
1070040,790
1070041,795
1070044,1137
1070045,656
1070053,702
1070058,1170
1070060,1170
1070061,705
1070062,702
1070064,1500
1070065,770
1070069,304
1070071,705
1070073,1260
1070082,378
1070085,905
1070086,356
1070087,191
1070089,702
1070093,1298
1070097,702
1070105,57
1070109,705
1070113,705
1070115,1105
1070118,1141
1070124,309
1070135,309
1070136,1325
1070151,
1070161,309
1070166,1296
1070167,1298
1070170,1326
1070172,309
1070173,1298
1070182,1298
1070183,167
1070185,1187
1070191,705
1070198,1170
1070203,702
1070204,880
1070206,702
1070209,578
1070210,333
1070212,1417
1070216,309
1070220,702
1070223,1170
1070224,356
1070231,702
1070235,36
1070240,898
1070241,702
1070244,439
1070245,702
1070247,760
1070251,472
1070255,938
1070258,1481
1070259,916
1070266,1150
1070271,118
1070277,657
1070280,108
1070282,1298
1070294,309
1070295,619
1070300,702
1070301,1306
1070303,621
1070304,702
1070305,9
1070307,9
1070310,476
1070317,1004
1070319,143
1070327,309
1070329,297
1070330,106
1070332,245
1070337,1378
1070344,1181
1070348,1493
1070352,702
1070356,42
1070360,1298
1070361,702
1070362,989
1070372,1298
1070375,9
1070377,1326
1070379,1455
1070383,969
1070386,1402
1070390,106
1070391,248
1070392,711
1070398,
1070401,801
1070404,415
1070408,278
1070415,1213
1070424,1421
1070428,1150
1070431,501
1070437,1156
1070438,515
1070439,472
1070440,1260
1070447,14
1070454,462
1070459,1377
1070462,1141
1070473,
1070474,868
1070475,1183
1070476,9
1070477,387
1070480,1476
1070484,702
1070488,702
1070492,380
1070496,1223
1070497,702
1070499,726
1070503,404
1070505,309
1070511,554
1070514,702
1070516,702
1070517,309
1070518,484
1070529,121
1070530,702
1070533,1193
1070534,22
1070535,702
1070545,1240
1070546,719
1070547,45
1070552,153
1070555,
1070556,12
1070558,413
1070560,702
1070562,702
1070563,702
1070566,935
1070568,702
1070574,702
1070581,1
1070582,81
1070583,948
1070584,124
1070586,1298
1070587,132
1070593,702
1070602,333
1070605,1050
1070606,763
1070607,702
1070609,1481
1070612,702
1070615,1298
1070616,633
1070622,1298
1070624,702
1070628,702
1070637,419
1070639,897
1070645,501
1070647,309
1070651,130
1070658,702
1070662,702
1070666,1216
1070667,702
1070670,702
1070672,1107
1070674,285
1070675,1298
1070681,1472
1070687,705
1070703,562
1070704,637
1070709,309
1070710,1223
1070716,1298
1070720,1118
1070722,1298
1070732,309
1070733,702
1070734,1326
1070736,1298
1070738,309
1070740,113
1070750,807
1070758,1440
1070764,1298
1070766,9
1070768,1455
1070770,1298
1070771,1260
1070772,924
1070773,83
1070774,42
1070775,340
1070778,1474
1070788,702
1070790,798
1070794,760
1070795,1052
1070797,235
1070798,702
1070804,702
1070805,1326
1070810,309
1070816,790
1070817,1175
1070819,300
1070827,208
1070829,824
1070830,482
1070832,702
1070834,1298
1070837,790
1070838,778
1070839,309
1070845,514
1070846,1429
1070849,702
1070851,702
1070852,156
1070853,1402
1070855,1223
1070866,705
1070869,9
1070875,1279
1070882,702
1070884,9
1070886,1112
1070896,705
1070897,1493
1070899,122
1070908,429
1070909,935
1070910,488
1070911,1223
1070914,1260
1070917,1419
1070921,583
1070922,702
1070924,574
1070926,702
1070930,940
1070933,240
1070936,1490
1070943,1177
1070944,1166
1070953,899
1070958,1481
1070959,461
1070960,1223
1070961,655
1070966,656
1070968,300
1070969,309
1070972,1326
1070977,324
1070979,9
1070980,1240
1070990,1439
1070993,1298
1071005,1440
1071008,12
1071009,208
1071012,702
1071014,1298
1071017,260
1071019,1305
1071021,83
1071027,1329
1071036,702
1071038,994
1071039,702
1071040,1419
1071042,1223
1071046,702
1071047,705
1071049,181
1071052,702
1071062,702
1071064,702
1071065,1361
1071069,1281
1071072,705
1071073,702
1071079,505
1071084,309
1071086,638
1071087,702
1071089,702
1071090,71
1071092,71
1071106,1141
1071108,1170
1071111,9
1071112,702
1071115,479
1071118,702
1071120,1298
1071124,702
1071129,1455
1071133,160
1071135,1260
1071136,702
1071143,268
1071146,1223
1071151,9
1071154,1298
1071159,1287
1071161,657
1071173,813
1071174,694
1071176,702
1071187,356
1071191,1329
1071193,673
1071196,1141
1071198,1326
1071200,633
1071201,1490
1071202,333
1071205,613
1071207,57
1071209,567
1071210,309
1071215,1309
1071217,1398
1071221,578
1071225,1021
1071228,153
1071230,702
1071234,1298
1071235,306
1071237,702
1071238,1473
1071241,702
1071242,702
1071244,12
1071247,702
1071250,702
1071256,228
1071257,333
1071263,761
1071264,702
1071265,656
1071270,
1071271,
1071276,694
1071284,134
1071291,1348
1071295,702
1071297,1019
1071299,734
1071301,489
1071304,45
1071305,1298
1071307,896
1071308,1490
1071313,461
1071319,611
1071320,760
1071323,702
1071324,926
1071327,309
1071333,309
1071337,798
1071341,309
1071349,292
1071350,860
1071352,309
1071353,1349
1071359,1170
1071361,472
1071364,702
1071366,635
1071368,527
1071370,309
1071371,702
1071372,702
1071375,1170
1071379,457
1071385,552
1071386,702
1071389,702
1071392,15
1071400,309
1071403,578
1071404,702
1071408,702
1071410,970
1071411,1149
1071414,796
1071415,981
1071417,1456
1071420,912
1071421,1170
1071428,702
1071436,268
1071443,472
1071449,702
1071453,1391
1071454,219
1071455,552
1071457,9
1071463,518
1071464,489
1071467,1414
1071469,1170
1071471,1141
1071478,83
1071482,419
1071491,613
1071493,437
1071494,
1071504,1216
1071505,532
1071508,1177
1071513,702
1071514,702
1071540,1429
1071543,1421
1071544,297
1071565,1141
1071572,75
1071585,156
1071603,702
1071621,1203
1071625,1298
1071760,208
1071785,
1071803,1097
1071865,702
1071913,770
1071987,309
1072023,686
1072054,224
1072135,1472
1072156,561
1072178,143
1072381,
1072493,1402
1072630,981
1072676,702
1072846,940
1072848,1141
1073066,
1073456,83
1073591,
1073719,
1073880,
10697121,
21068960,
107000321,
1074,
107357,
1071511,106
1071516,702
1071522,702
1071530,702
1071532,1431
1071534,601
1071538,702
1071542,12
1071549,1326
1071550,
1071562,567
1071564,1326
1071573,702
1071576,1469
1071587,702
1071604,1326
1071607,1493
1071611,1326
1071620,702
1071622,702
1071630,1156
1071633,1260
1071639,1170
1071643,309
1071645,760
1071647,926
1071648,309
1071652,85
1071654,1170
1071658,333
1071660,1462
1071665,59
1071668,1170
1071669,1223
1071674,
1071678,36
1071682,1431
1071683,260
1071684,1326
1071689,1282
1071693,
1071694,472
1071697,1424
1071706,307
1071708,1193
1071709,321
1071716,702
1071718,1260
1071719,583
1071720,81
1071728,1223
1071729,702
1071732,1481
1071734,1402
1071736,702
1071738,12
1071741,702
1071742,309
1071745,1
1071746,705
1071750,705
1071754,1326
1071761,477
1071762,224
1071764,702
1071768,1292
1071774,952
1071782,309
1071786,897
1071787,419
1071794,1326
1071795,702
1071804,309
1071808,1177
1071812,1298
1071813,948
1071814,1130
1071822,309
1071827,1170
1071836,1326
1071838,309
1071845,1149
1071847,443
1071851,970
1071855,45
1071857,1326
1071873,526
1071878,83
1071879,143
1071885,783
1071903,1170
1071905,419
1071906,419
1071911,12
1071917,865
1071920,1326
1071923,1326
1071926,398
1071928,57
1071931,702
1071932,90
1071935,614
1071941,1170
1071947,987
1071960,489
1071961,85
1071962,562
1071963,970
1071964,397
1071972,1
1071975,404
1071978,245
1071979,9
1071980,607
1071985,702
1071993,477
1071995,9
1071996,1329
1071998,9
1072000,209
1072001,9
1072002,857
1072005,1091
1072007,899
1072010,702
1072016,71
1072019,702
1072026,702
1072030,797
1072032,79
1072033,702
1072034,501
1072042,1014
1072045,1455
1072052,309
1072059,637
1072060,1321
1072066,694
1072069,224
1072072,36
1072073,1378
1072075,1298
1072082,220
1072085,1177
1072086,1498
1072087,
1072093,
1072097,1377
1072109,143
1072112,1222
1072113,1
1072117,760
1072130,1474
1072136,578
1072138,1141
1072139,734
1072145,1456
1072146,702
1072151,1021
1072152,790
1072153,897
1072154,394
1072155,705
1072157,14
1072159,1493
1072160,705
1072163,702
1072164,
1072165,1260
1072166,1248
1072167,702
1072170,1326
1072173,1203
1072175,702
1072177,156
1072180,702
1072185,1141
1072189,763
1072192,1052
1072194,656
1072196,404
1072200,702
1072201,1150
1072205,897
1072214,83
1072215,1298
1072217,81
1072221,472
1072222,79
1072224,255
1072239,1298
1072242,8
1072253,1462
1072260,1
1072273,1326
1072274,702
1072279,583
1072284,1378
1072286,986
1072289,841
1072296,1407
1072300,481
1072320,404
1072321,472
1072322,1081
1072323,231
1072329,244
1072330,1170
1072332,702
1072339,1455
1072340,1170
1072343,1156
1072344,
1072346,790
1072348,633
1072349,503
1072355,763
1072358,118
1072359,738
1072360,1101
1072367,557
1072369,702
1072370,12
1072371,1400
1072376,702
1072377,734
1072383,472
1072390,1283
1072395,472
1072396,1211
1072410,94
1072415,960
1072419,1080
1072420,760
1072426,567
1072427,950
1072432,446
1072433,207
1072435,
1072436,156
1072437,1170
1072438,702
1072439,51
1072440,1367
1072441,1080
1072442,309
1072446,1493
1072447,24
1072449,1429
1072450,960
1072457,9
1072458,1150
1072461,1216
1072464,472
1072465,702
1072467,208
1072473,778
1072476,702
1072478,143
1072479,987
1072483,12
1072488,1456
1072500,499
1072501,
1072509,199
1072510,213
1072512,1326
1072520,9
1072521,
1072524,1206
1072529,297
1072530,639
1072533,1223
1072539,9
1072543,970
1072544,702
1072547,702
1072548,1378
1072549,1429
1072553,767
1072556,1439
1072557,514
1072559,1340
1072563,702
1072567,171
1072572,1016
1072573,1298
1072576,770
1072582,679
1072584,
1072595,1298
1072598,404
1072605,702
1072608,835
1072615,489
1072616,567
1072621,1298
1072632,231
1072634,843
1072635,1298
1072653,498
1072655,790
1072657,785
1072663,9
1072670,552
1072672,9
1072675,702
1072677,1326
1072681,705
1072687,319
1072688,702
1072689,702
1072691,860
1072695,1326
1072696,702
1072702,339
1072711,
1072712,133
1072714,702
1072717,702
1072725,702
1072739,405
1072743,987
1072744,702
1072749,1216
1072755,790
1072759,702
1072762,1103
1072763,1149
1072765,702
1072769,477
1072770,1378
1072773,702
1072778,702
1072780,1326
1072786,702
1072788,567
1072792,702
1072795,208
1072797,1365
1072798,702
1072802,705
1072803,705
1072806,12
1072810,1223
1072821,77
1072822,970
1072823,702
1072829,702
1072838,45
1072843,188
1072847,143
1072849,1181
1072851,1107
1072861,1213
1072864,790
1072866,702
1072867,702
1072871,
1072873,948
1072877,1156
1072878,702
1072879,702
1072883,1493
1072885,1493
1072888,702
1072889,1406
1072896,1260
1072900,702
1072902,506
1072903,963
1072904,1260
1072908,702
1072916,702
1072918,19
1072922,
1072929,702
1072936,608
1072938,
1072940,744
1072942,702
1072945,
1072946,960
1072948,
1072950,419
1072952,702
1072954,75
1072957,346
1072958,702
1072959,697
1072966,702
1072967,9
1072968,837
1072970,224
1072972,748
1072974,552
1072980,148
1072982,65
1072985,656
1072987,343
1072989,768
1072991,1223
1072992,341
1072993,783
1072994,1463
1072997,1057
1073002,36
1073003,161
1073006,278
1073007,638
1073008,450
1073014,136
1073016,472
1073022,278
1073025,633
1073030,1080
1073035,960
1073036,190
1073037,1296
1073039,
1073040,354
1073041,785
1073042,900
1073043,702
1073048,1033
1073049,705
1073062,
